Adjective,alive,r,2
Adverb,all,all,1
Article,all,r,1
Noun,all,all,1
Verb,allege,r,2
Adjective,alleged,allege,2
Adjective,allergic,allergy,3
Noun,allergy,r,3
Noun,alley,r,2
Noun,alliance,ally,3
Verb,allow,r,2
Noun,allowance,allow,3
Verb,allowance,allowance,3
Noun,ally,r,2
Verb,ally,ally,2
Adjective,almighty,r,3
Adverb,almighty,almighty,3
Noun,almighty,almighty,3
Adverb,almost,r,2
Adverb,alone,r,2
Adverb,along,along,2
Preposition,along,r,2
Adverb,alongside,alongside,3
Preposition,alongside,r,3
Adverb,already,r,3
Adverb,alright,r,2
Adverb,also,r,2
Noun,altar,r,2
Verb,alter,r,2
Adjective,alternate,alternate,3
Noun,alternate,alternate,3
Verb,alternate,r,3
Adjective,alternative,alternate,4
Noun,alternative,alternate,4
Conjunction,although,r,2
Adverb,altogether,r,4
Noun,altogether,altogether,4
Adverb,always,r,2
Verb,am,r,1
Adjective,amateur,amateur,3
Noun,amateur,r,3
Verb,amaze,r,2
Adjective,amazed,amaze,2
Adjective,amazing,amaze,3
Noun,ambassador,r,4
Noun,amber,r,2
Noun,ambition,r,3
Adjective,ambitious,ambition,3
Noun,ambrosia,r,3
Noun,ambulance,r,3
Noun,ambush,r,2
Verb,ambush,ambush,2
Interjection,amen,amen,2
Noun,amen,r,2
Verb,amend,r,3
Noun,amendment,amend,2
Noun,amends,amend,3
Noun,ammunition,r,4
Noun,amnesia,r,3
Preposition,among,r,2
Preposition,amongst,r,2
Noun,amount,r,2
Verb,amount,amount,2
Noun,amp,r,1
Noun,amulet,r,3
Verb,amuse,r,2
Adjective,amusing,amuse,3
Article,an,r,1
Conjunction,an,an,1
Noun,analysis,analyze,4
Verb,analyze,r,3
Noun,ancestor,r,3
Noun,anchor,r,2
Verb,anchor,anchor,2
Adjective,ancient,r,2
Noun,ancient,ancient,2
Conjunction,and,r,1
Noun,and,and,1
Noun,angel,r,2
Noun,anger,r,2
Verb,anger,anger,2
Noun,angle,r,2
Verb,angle,angle,2
Adjective,angry,anger,2
Adjective,animal,animal,3
Noun,animal,r,3
Noun,ankle,r,2
Adjective,anniversary,anniversary,5
Noun,anniversary,r,5
Verb,announce,r,2
Noun,announcement,announce,3
Verb,annoy,r,2
Adjective,annoying,annoy,3
Adjective,annual,annual,3
Noun,annual,r,3
Verb,annull,r,2
Noun,annulment,annull,3
Adjective,anonymous,r,4
Article,another,r,3
Noun,answer,r,2
Verb,answer,answer,2
Noun,ant,r,1
Adjective,anti,r,2
Noun,anti,anti,2
Adjective,antibiotic,antibiotic,5
Noun,antibiotic,r,5
Verb,anticipate,r,4
Noun,anticipation,anticipate,5
Noun,antidote,r,3
Adjective,antique,antique,2
Noun,antique,r,2
Verb,antique,antique,2
Noun,anxiety,anxious,4
Adjective,anxious,r,2
Adverb,any,any,2
Article,any,r,2
Noun,anybody,anybody,4
Pronoun,anybody,r,4
Adverb,anyhow,r,3
Adverb,anymore,r,3
Pronoun,anyone,r,3
Adverb,anyplace,r,3
Adverb,anything,anything,3
Noun,anything,anything,3
Pronoun,anything,r,3
Adverb,anytime,r,3
Adverb,anyway,r,3
Adverb,anyways,r,3
Adverb,anywhere,r,3
Adverb,apart,r,2
Noun,apartment,r,3
Noun,ape,r,1
Verb,ape,ape,1
Noun,apologies,apology,4
Verb,apologise,r,4
Verb,apologize,apology,4
Noun,apology,r,4
Adjective,apparent,r,3
Adverb,apparently,apparent,4
Noun,appeal,r,2
Verb,appeal,appeal,2
Adjective,appealing,r,3
Verb,appear,r,2
Noun,appearance,appear,3
Noun,appetite,r,3
Noun,applause,r,2
Noun,apple,r,2
Noun,application,apply,4
Adjective,applied,apply,2
Verb,apply,r,2
Verb,appoint,r,2
Adjective,appointed,appoint,3
Noun,appointment,appoint,3
Verb,appreciate,r,4
Noun,appreciation,apprectiate,5
Noun,approach,approach,2
Verb,approach,r,2
Adjective,appropriate,r,4
Verb,appropriate,appropriate,4
Noun,approval,approve,3
Verb,approve,r,2
Adjective,approximate,approximate,4
Verb,approximate,r,4
Adverb,approximately,approximate,5
Noun,april,r,2
Noun,apron,r,2
Verb,apron,apron,2
Noun,architect,r,3
Adjective,arctic,r,3
Noun,arctic,artic,3
Noun,are,are,1
Verb,are,r,1
Noun,area,r,3
Noun,arena,r,3
Interjection,argh,r,1
Verb,argue,r,2
Noun,argument,argue,3
Noun,arm,r,1
Verb,arm,arm,1
Adjective,armed,arm,2
Noun,armor,arm,2
Noun,army,r,2
Adverb,around,around,2
Preposition,around,r,2
Verb,arraign,r,2
Noun,arraignment,arraign,3
Verb,arrange,r,2
Noun,arrangement,arrange,3
Noun,arrest,arrest,2
Verb,arrest,r,2
Adjective,arresting,arrest,3
Noun,arrival,arrive,3
Verb,arrive,r,2
Adjective,arrogant,r,3
Noun,arrow,r,2
Noun,arson,r,2
Noun,art,r,1
Noun,artery,r,3
Noun,article,r,3
Verb,article,article,3
Noun,artist,art,2
Adjective,artistic,art,3
Noun,arts,art,1
Conjunction,as,r,1
Noun,as,as,1
Preposition,as,as,1
Noun,ash,r,1
Adjective,ashamed,r,2
Adverb,aside,aside,2
Noun,aside,r,2
Verb,ask,r,1
Adjective,asleep,asleep,2
Adverb,asleep,r,2
Adjective,aspen,aspen,2
Noun,aspen,r,2
Noun,aspirin,r,3
Noun,ass,r,1
Noun,assassin,r,3
Verb,assassinate,assassin,4
Noun,assassination,assassinate,5
Noun,assault,r,2
Verb,assault,asault,2
Verb,assemble,r,3
Noun,assembly,assemble,3
Verb,assess,r,2
Noun,assessment,assess,3
Noun,asset,r,2
Noun,assign,assign,2
Verb,assign,r,2
Noun,assignment,assign,3
Noun,assist,assist,2
Verb,assist,r,2
Noun,assistance,assist,3
Adjective,assistant,assist,3
Noun,assistant,assist,3
Adjective,associate,associate,3
Noun,associate,associate,3
Verb,associate,r,3
Noun,association,asociate,4
Verb,assume,r,2
Adjective,assumed,assume,2
Adjective,assuming,assume,3
Noun,assumption,assume,3
Noun,assurance,assure,3
Verb,assure,r,2
Adjective,assured,assure,2
Noun,assured,assure,2
Noun,asylum,r,3
Noun,at,at,1
Preposition,at,r,1
Noun,athlete,r,2
Adjective,athletic,athlete,3
Noun,atmosphere,r,3
Verb,attach,r,2
Adjective,attached,attach,2
Noun,attack,attack,2
Verb,attack,r,2
Noun,attempt,attempt,2
Verb,attempt,r,2
Verb,attend,r,2
Adjective,attending,attend,3
Interjection,attention,attention,3
Noun,attention,r,3
Noun,attic,r,2
Noun,attitude,r,3
Noun,attorney,r,3
Verb,attract,r,2
Noun,attraction,attract,3
Adjective,attractive,attract,3
Noun,auction,r,2
Verb,auction,auction,2
Noun,audience,r,3
Noun,audio,r,3
Noun,audition,r,3
Verb,audition,audition,3
Adjective,august,august,2
Noun,august,r,2
Noun,aunt,r,1
Adjective,authentic,r,3
Verb,authenticate,authentic,4
Noun,author,r,2
Verb,author,author,2
Noun,authority,r,4
Noun,authorization,authorize,5
Verb,authorize,r,3
Adjective,authorized,authorize,3
Noun,auto,automobile,2
Noun,autograph,r,3
Verb,autograph,autograph,3
Adjective,automatic,r,4
Noun,automatic,automatic,4
Adverb,automatically,automatic,6
Noun,automobile,r,4
Noun,autopsy,r,3
Adjective,available,r,4
Noun,avatar,r,3
Noun,avenue,r,3
Adjective,average,average,3
Noun,average,r,3
Verb,average,average,3
Verb,avoid,r,2
Adjective,aw,r,2
Interjection,aw,aw,2
Verb,await,r,2
Verb,awake,r,2
Noun,award,award,2
Verb,award,r,2
Adjective,aware,r,2
Adjective,away,away,2
Adverb,away,r,2
Interjection,away,away,1
Noun,away,away,1
Noun,awe,r,2
Verb,awe,awe,2
Adjective,awesome,r,2
Adjective,awful,r,2
Adverb,awful,awful,2
Adverb,awfully,awful,2
Adverb,awhile,r,1
Adjective,awkward,r,1
Noun,ax,r,1
Verb,ax,ax,1
Noun,axe,ax,1
Verb,axe,ax,1
Adverb,ay,ay,1
Interjection,ay,r,1
Noun,aye,r,1
Verb,babble,r,2
Adjective,babbling,babble,2
Noun,babbling,babble,2
Noun,babe,baby,1
Adjective,baby,baby,2
Noun,baby,r,2
Verb,baby,baby,2
Noun,babysitter,r,4
Noun,bachelor,r,4
Adjective,back,back,1
Adverb,back,back,1
Noun,back,r,1
Adjective,backed,back,1
Noun,backfire,backfire,2
Verb,backfire,r,2
Noun,background,r,2
Noun,backing,back,2
Noun,backpack,r,2
Verb,backpack,backpack,2
Adjective,backstage,backstage,2
Adverb,backstage,r,2
Noun,backup,r,2
Adverb,backwards,r,2
Noun,backyard,r,2
Noun,bacon,r,2
Adjective,bad,r,1
Adverb,bad,bad,1
Noun,bad,bad,1
Verb,bad,bad,1
Noun,badge,r,1
Adverb,badly,bad,2
Noun,bag,r,1
Verb,bag,bag,1
Noun,bagel,r,2
Noun,baggage,r,2
Interjection,bags,r,1
Interjection,bah,r,1
Noun,bail,r,1
Verb,bail,bail,1
Noun,bailey,r,2
Noun,bait,r,1
Verb,bait,bait,1
Noun,bake,bake,1
Verb,bake,r,1
Noun,baker,bake,2
Noun,bakery,bake,3
Noun,baking,bake,2
Noun,balance,r,2
Verb,balance,balance,2
Noun,balcony,r,3
Adjective,bald,r,1
Noun,ball,r,1
Verb,ball,ball,1
Noun,ballet,r,2
Adjective,ballistic,r,3
Noun,ballistics,ballistic,3
Noun,balloon,r,2
Verb,balloon,balloon,2
Interjection,balls,ball,1
Noun,balsam,r,2
Interjection,bam,r,1
Noun,banana,r,3
Adjective,bananas,bananas,3
Noun,band,r,1
Verb,band,band,1
Noun,bandage,r,2
Verb,bandage,bandage,2
Adverb,bang,bang,1
Noun,bang,r,1
Verb,bang,bang,1
Noun,bank,r,1
Verb,bank,bank,1
Noun,banking,bank,2
Adjective,bankrupt,banbkrupt,2
Noun,bankrupt,r,2
Verb,bankrupt,bankrupt,2
Noun,banner,r,2
Adjective,bar,bar,1
Interjection,bar,bar,1
Noun,bar,r,1
Preposition,bar,bar,1
Verb,bar,bar,1
Noun,barb,r,1
Verb,barb,barb,1
Noun,barbecue,r,3
Verb,barbecue,barbeque,3
Noun,barber,r,2
Verb,barber,barber,2
Adjective,bare,r,1
Verb,bare,bare,1
Adverb,barely,r,2
Noun,bargain,r,2
Verb,bargain,bargain,2
Noun,barge,r,1
Verb,barge,barge,1
Noun,bark,r,1
Verb,bark,bark,1
Noun,barn,r,1
Noun,barrel,r,2
Verb,barrel,barrel,2
Noun,bartender,r,3
Adjective,base,base,1
Noun,base,r,1
Verb,base,base,1
Noun,baseball,r,2
Adjective,based,base,1
Noun,basement,r,2
Noun,bash,bash,1
Verb,bash,r,1
Adjective,basic,r,2
Noun,basic,basic,2
Adverb,basically,basic,4
Noun,basis,r,2
Noun,basket,r,2
Noun,basketball,r,3
Adjective,bass,bass,1
Noun,bass,r,1
Adjective,bastard,bastard,2
Noun,bastard,r,2
Noun,bat,r,1
Verb,bat,bat,1
Noun,batch,r,1
Verb,batch,batch,1
Noun,bath,r,1
Verb,bath,bath,1
Noun,bathroom,r,2
Noun,bathtub,r,2
Adjective,bats,bat,1
Noun,batteries,r,3
Noun,battery,r,3
Noun,batting,r,2
Noun,battle,r,2
Verb,battle,battle,2
Noun,bay,r,1
Verb,bay,bay,1
Verb,be,r,1
Noun,beach,r,1
Verb,beach,beach,1
Noun,beacon,r,2
Verb,beacon,beacon,2
Noun,beam,r,1
Verb,beam,beam,1
Noun,bean,r,1
Verb,bean,bean,1
Noun,bear,r,1
Verb,bear,bear,1
Noun,beard,r,1
Verb,beard,beard,1
Noun,bearing,r,2
Noun,beast,r,1
Noun,beat,beat,1
Verb,beat,r,1
Adjective,beaten,beat,2
Noun,beating,beat,2
Adjective,beautiful,r,3
Adverb,beautifully,beautiful,4
Interjection,beauty,beauty,2
Noun,beauty,r,2
Conjunction,because,r,2
Verb,become,r,2
Adjective,becoming,become,3
Noun,becoming,become,3
Noun,bed,r,1
Verb,bed,bed,1
Noun,bedroom,r,2
Noun,bedside,r,2
Noun,bedtime,r,2
Noun,bee,r,1
Noun,beef,r,1
Verb,beef,beef,1
Verb,been,r,1
Noun,beep,r,1
Verb,beep,beep,1
Noun,beer,r,1
Adverb,before,before,2
Conjunction,before, before,2
Preposition,before,r,2
Noun,beg,beg,1
Verb,beg,r,1
Verb,begin,r,2
Noun,beginning,begin,3
Noun,behalf,r,2
Verb,behave,r,2
Noun,behavior,behave,3
Adverb,behind,behind,2
Noun,behind,behind,2
Preposition,behind,r,2
Interjection,behold,behold,2
Verb,behold,r,2
Noun,being,r,2
Noun,belief,r,2
Adjective,believable,belief,4
Verb,believe,belief,2
Noun,bell,r,1
Verb,bell,bell,1
Noun,belly,r,1
Verb,belly,belly,1
Verb,belong,r,2
Adjective,beloved,r,2
Noun,beloved,beloved,2
Adverb,below,below,2
Preposition,below,r,2
Noun,belt,r,1
Verb,belt,belt,1
Noun,bench,r,1
Verb,bench,bench,1
Noun,bend,bend,1
Verb,bend,r,1
Adverb,beneath,beneath,2
Preposition,beneath,r,2
Noun,benefit,r,3
Verb,benefit,benefit,3
Adjective,bent,r,1
Noun,bent,bent,1
Adverb,beside,beside,2
Preposition,beside,r,2
Adverb,besides,besides,2
Preposition,besides,r,2
Adjective,best,r,1
Adverb,best,best,1
Noun,best,best,1
Verb,best,best,1
Noun,bet,r,1
Verb,bet,bet,1
Verb,betray,r,2
Noun,betrayal,betray,3
Adjective,better,r,2
Adverb,better,better,2
Noun,better,better,2
Verb,better,better,2
Adverb,between,between,2
Preposition,between,r,2
Verb,beware,r,2
Adverb,beyond,beyond,2
Noun,beyond,beyond,2
Preposition,beyond,r,2
Noun,bible,r,2
Adjective,biblical,bible,3
Adverb,biblically,bible,4
Noun,bicycle,r,3
Verb,bicycle,bicycle,3
Noun,bid,bid,1
Verb,bid,r,1
Noun,bidding,bid,2
Adjective,big,r,1
Adverb,big,big,1
Adjective,bigger,r,2
Adjective,biggest,r,2
Noun,bike,r,1
Verb,bike,bike,1
Noun,bikini,r,3
Noun,bill,r,1
Verb,bill,bill,1
Article,billion,billion,2
Noun,billion,r,2
Noun,bin,r,1
Verb,bin,bin,1
Noun,bind,bind,1
Verb,bind,r,1
Adjective,binding,binding,2
Noun,binding,bind,2
Noun,bing,r,1
Verb,bing,bing,1
Interjection,bingo,bingo,2
Noun,bingo,r,2
Adjective,biological,biology,5
Noun,biology,r,4
Noun,biopsy,r,3
Noun,bird,r,1
Noun,birth,r,1
Verb,birth,birth,1
Noun,birthday,r,2
Noun,bishop,r,2
Noun,bit,r,1
Noun,bite,bite,1
Verb,bite,r,1
Adjective,biting,bite,2
Verb,bitten,bite,2
Adjective,bitter,r,2
Adverb,bitter,bitter,2
Noun,bitter,bitter,2
Verb,bitter,bitter,2
Adjective,bizarre,r,2
Adjective,black,r,1
Noun,black,r,1
Verb,black,black,1
Noun,blackmail,r,2
Verb,blackmail,blackmail,2
Noun,blackout,r,2
Verb,blackout,blackout,2
Noun,blade,r,1
Adjective,blah,blah,1
Noun,blah,r,1
Verb,blah,blah,1
Noun,blame,r,1
Verb,blame,blame,1
Adjective,blamed,blame,1
Adverb,blamed,blame,1
Verb,blaming,blame,2
Adjective,blank,blank,1
Noun,blank,r,1
Verb,blank,blank,1
Noun,blanket,r,2
Verb,blanket,blanket,2
Interjection,blast,blast,1
Noun,blast,r,1
Verb,blast,blast,1
Noun,bleed,bleed,1
Verb,bleed,r,1
Adjective,bleeding,bleed,2
Adverb,bleeding,bleed,2
Noun,blend,blend,1
Verb,blend,r,1
Verb,bless,r,1
Adjective,blessed,bless,1
Noun,blessed,bless,1
Noun,blessing,blessed,2
Verb,blew,r,1
Adjective,blind,blind,1
Adverb,blind,blind,1
Noun,blind,r,1
Verb,blind,blind,1
Noun,blink,blink,1
Verb,blink,r,1
Noun,bliss,r,1
Noun,blizzard,r,2
Noun,block,r,1
Verb,block,block,1
Adjective,blocked,block,1
Adjective,blond,r,1
Noun,blond,blond,1
Adjective,blonde,blonde,1
Noun,blonde,r,1
Noun,blood,r,1
Verb,blood,blood,1
Adjective,blooded,blood,2
Adjective,bloody,blood,2
Adjective,bloody,blood,2
Adverb,bloody,blood,2
Verb,bloody,blood,2
Noun,bloom,r,1
Verb,bloom,bloom,1
Noun,blouse,r,1
Verb,blouse,blouse,1
Noun,blow,blow,1
Verb,blow,r,1
Noun,blowing,blow,2
Verb,blowing,blow,2
Verb,blown,blow,1
Adjective,blue,blue,1
Noun,blue,r,1
Noun,blueberry,r,3
Noun,blues,r,1
Adjective,bluff,bluff,1
Noun,bluff,bluff,1
Verb,bluff,r,1
Adjective,blunt,r,1
Verb,blunt,blunt,1
Noun,blush,blush,1
Verb,blush,r,1
Noun,board,r,1
Verb,board,board,1
Noun,boarding,board,2
Noun,boat,r,1
Verb,boat,boat,1
Noun,boathouse,r,2
Noun,bodies,r,2
Verb,bodies,bodies,2
Noun,body,r,2
Verb,body,body,2
Noun,bodyguard,r,2
Noun,boil,boil,1
Verb,boil,r,1
Adjective,bold,r,1
Noun,bold,bold,1
Adverb,bolt,bolt,1
Noun,bolt,r,1
Verb,bolt,bolt,1
Adjective,bomb,bomb,1
Noun,bomb,r,1
Verb,bomb,bomb,1
Noun,bomber,bomb,2
Noun,bond,r,1
Verb,bond,bond,1
Adjective,bonded,bond,2
Noun,bone,r,1
Verb,bone,bone,1
Noun,bonus,r,2
Interjection,boo,boo,1
Verb,boo,r,1
Noun,boob,r,1
Verb,boob,boob,1
Noun,book,r,1
Verb,book,book,1
Noun,bookstore,r,2
Noun,boom,boom,1
Verb,boom,r,1
Noun,boost,r,1
Verb,boost,boost,1
Noun,boot,r,1
Verb,boot,boot,1
Noun,booth,r,1
Noun,boots,boot,1
Noun,booty,r,2
Noun,booze,r,1
Verb,booze,booze,1
Noun,border,r,2
Verb,border,border,2
Noun,bore,bore,1
Verb,bore,r,1
Noun,boredom,r,2
Adjective,boring,bore,2
Noun,boring,bore,2
Verb,born,r,1
Noun,borrow,borrow,2
Verb,borrow,r,2
Adjective,boss,boss,1
Noun,boss,r,1
Verb,boss,boss,1
Article,both,r,1
Conjunction,both,both,1
Interjection,bother,bother,2
Noun,bother,bother,2
Verb,bother,r,2
Noun,bottle,r,2
Verb,bottle,bottle,2
Verb,bottled,bottle,2
Adjective,bottom,bottom,2
Noun,bottom,r,2
Verb,bottom,bottom,2
Adjective,bought,bought,1
Verb,bought,r,1
Noun,bounce,bounce,1
Verb,bounce,r,1
Adjective,bouncing,bounce,2
Adjective,bound,bound,1
Noun,bound,bound,1
Verb,bound,r,1
Noun,boundary,r,3
Noun,bounty,r,2
Noun,bouquet,r,2
Noun,bourbon,r,2
Noun,bout,r,1
Noun,boutique,r,2
Noun,bow,bow,1
Verb,bow,r,1
Noun,bowl,r,1
Verb,bowl,bowl,1
Noun,bowling,bowl,2
Noun,box,r,1
Verb,box,box,1
Noun,boxer,r,2
Noun,boxing,box,2
Interjection,boy,boy,1
Noun,boy,r,1
Noun,boyfriend,r,2
Noun,bra,r,1
Noun,brace,r,1
Verb,brace,brace,1
Noun,bracelet,r,2
Noun,brad,r,1
Noun,brag,brag,1
Verb,brag,r,1
Verb,bragging,brag,2
Noun,brain,r,1
Verb,brain,brain,1
Noun,brake,r,1
Verb,brake,brake,1
Noun,branch,r,1
Verb,branch,branch,1
Noun,brand,r,1
Verb,brand,brand,1
Noun,brass,r,1
Noun,brat,r,1
Adjective,brave,r,1
Noun,brave,brave,1
Verb,brave,brave,1
Interjection,bravo,r,2
Noun,bravo,bravo,2
Noun,breach,r,1
Verb,breach,breach,1
Noun,bread,r,1
Verb,bread,bread,1
Interjection,break,break,1
Noun,break,break,1
Verb,break,r,1
Noun,breakdown,r,2
Noun,breaker,r,2
Noun,breakfast,r,2
Verb,breakfast,breakfast,2
Noun,breaking,break,2
Noun,breakthrough,r,2
Noun,breakup,r,2
Noun,breast,r,1
Verb,breast,breast,1
Noun,breath,r,1
Verb,breathe,breath,1
Noun,breathing,breath,2
Noun,breed,breed,1
Verb,breed,r,1
Noun,breeding,r,2
Noun,breeze,r,1
Verb,breeze,breeze,1
Noun,bribe,bribe,1
Verb,bribe,r,1
Noun,brick,r,1
Verb,brick,brick,1
Adjective,bridal,r,2
Noun,bridal,bridal,2
Noun,bride,r,1
Noun,bridesmaid,r,2
Noun,bridge,r,1
Verb,bridge,bridge,1
Adjective,brief,r,1
Noun,brief,brief,1
Verb,brief,brief,1
Noun,briefcase,r,2
Noun,briefing,brief,2
Adverb,briefly,brief,2
Adjective,bright,r,1
Adverb,bright,bright,1
Noun,bright,bright,1
Adjective,brilliant,r,2
Noun,brilliant,bright,2
Verb,bring,r,1
Verb,bringing,bring,1
Adjective,broad,r,1
Adverb,broad,broad,1
Noun,broad,broad,1
Adjective,broadcast,broadcast,2
Adverb,broadcast,broadcast,2
Noun,broadcast,broadcast,2
Verb,broadcast,r,2
Noun,brochure,r,2
Adjective,broke,broke,1
Verb,broke,r,1
Adjective,broken,broke,2
Verb,broken,broke,2
Noun,broker,r,2
Adjective,bronze,bronze,1
Noun,bronze,r,1
Verb,bronze,bronze,1
Noun,broom,r,1
Verb,broom,broom,1
Interjection,brother,brother,2
Noun,brother,r,2
Noun,brotherhood,r,3
Verb,brought,r,1
Adjective,brown,brown,1
Noun,brown,r,1
Verb,brown,brown,1
Noun,bruise,bruise,1
Verb,bruise,r,1
Noun,brunch,r,1
Noun,brush,r,1
Verb,brush,brush,1
Adjective,brutal,r,2
Noun,bubble,r,2
Verb,bubble,bubble,2
Noun,buck,r,1
Verb,buck,buck,1
Noun,buckaroo,r,3
Noun,bucket,r,2
Verb,bucket,bucket,2
Noun,buckle,r,2
Verb,buckle,buckle,2
Noun,bud,r,1
Verb,bud,bud,1
Noun,buddy,r,2
Noun,budge,budge,1
Verb,budge,r,1
Noun,budget,r,2
Verb,budget,budget,2
Noun,buff,r,1
Verb,buff,buff,1
Noun,buffalo,r,3
Verb,buffalo,buffalo,3
Noun,buffet,r,2
Verb,buffet,buffet,2
